Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Driscoll-Glennon,Grimsby Town,Grimsby Town,"LB, LCB",23,250000,2024-06-30,3,237,0,0.18,0,0.19,12.15,37.5,England,England,left,181,72,no,8.35,6.08,37.5,1.9,60,0.38,0.63,0.38,5.7,9.38,0.76,1,0.38,0,0,1.52,0,0,0,0.07,0,0,3,1.14,33.33,0,0,4.18,18.18,3.8,20,0.38,0,1.52,0.76,50,2.28,33.33,1.52,1.9,1.14,22.41,0,0.38,38.73,58.82,17.09,46.67,4.56,83.33,11.39,73.33,25.06,78.79,9.49,24,25.41,34.34,0.07,0.38,0,0,0.76,0,0.38,6.84,27.78,4.18,27.27,0.76,0,0.76,0.76,9.87,46.15,0,,0,,0,0,0,0,,,0.76,,,2.66,0,0,3.04,0,0
T. Uwakwe,Swindon Town,Swindon Town,LWB,23,250000,,8,582,0,0.04,1,0.71,12.99,40.48,England,"England, Nigeria",left,183,64,no,5.26,3.87,52,1.24,25,0.31,0.46,0.15,2.94,4.38,0.77,0,0,0,0,2.78,0,0,0,0.01,0,0,1,0.15,100,0,0.15,4.02,34.62,4.02,34.62,0,0,0.15,2.47,50,5.57,36.11,0.46,0.77,0,23.04,1.86,0.62,31.7,77.07,7.89,64.71,5.88,97.37,12.68,74.39,26.13,86.39,1.86,33.33,20.1,19.41,0.11,0.62,0.15,0,0,0,0.62,3.09,70,4.33,42.86,0,0,0.77,1.24,7.11,67.39,0,,0,,0,0,0,0,,,0.31,,,0.15,0,0,0,0,0
R. Longelo-Mbule,Accrington Stanley,Accrington Stanley,LB,23,250000,,12,996,1,0.58,0,0.62,23.44,58.47,England,"England, Congo DR",left,184,72,no,10.93,6.95,67.14,3.18,59.38,0.4,0.57,0,5.86,8.39,0.89,1,0.09,0,0,3.97,0.09,1,0.1,0.06,0,0,9,0.89,44.44,11.111,0,2.88,20.69,2.58,23.08,0.3,0,0.2,5.26,54.72,9.14,55.43,0.99,2.68,1.19,14.7,1.79,2.48,27.02,69.85,13.21,64.66,3.18,90.63,6.56,72.73,20.56,80.19,3.68,48.65,21.06,32.31,0.06,0.6,0.1,0.1,0.2,50,0.2,2.28,52.17,2.09,33.33,0.2,50,0.1,0.6,6.26,58.73,0,,0,,0,0,0,0,,,0.3,,,0.1,0,0,0.5,0,0
L. Molyneux,Doncaster Rovers,Doncaster Rovers,"LB, LWB, AMF",25,250000,2024-06-30,12,1011,1,1.17,1,0.99,20.33,48.08,England,England,left,180,69,no,6.16,4.79,63.27,3.03,32.26,0.2,0.27,0,2.93,4,0.29,1,0.09,0,0,6.55,0.09,1,0.1,0.11,0,0,21,2.05,28.57,4.762,0.1,4.89,34,3.32,41.18,1.56,18.75,1.66,6.06,67.74,10.16,49.04,2.44,3.32,1.27,15.05,0.88,1.07,24.92,69.02,7.23,56.76,5.96,95.08,7.04,62.5,17.39,82.02,2.93,46.67,18.61,36.55,0.1,1.07,0,0.1,0.29,66.67,0.39,3.13,53.13,4.59,48.94,0.68,42.86,0.78,1.86,4.89,74,0,,0,,0,0,0,0,,,0.2,,,1.07,0.29,0,2.25,0,0
M. Clark,Gillingham,Gillingham,LWB,27,250000,,2,32,0,0,0,0,,,England,England,left,179,73,no,,,,,,,0,,,15,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,23.65,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
R. Cooney,Crewe Alexandra,Crewe Alexandra,"RWB, RB",23,250000,,9,495,0,0,1,0.26,13.27,56.16,England,England,right,179,77,no,8.55,5.27,62.07,2.55,35.71,0.55,0.75,0.18,4.73,6.5,0.36,0,0,0,0,1.45,0,0,0,0,0,0,1,0.18,0,0,0.18,1.64,33.33,0,0,1.64,33.33,0.18,0.91,80,3.09,70.59,0.36,0.55,0.18,28.91,1.82,1.27,38.55,74.53,15.82,56.32,6,96.97,11.45,80.95,31.64,82.18,5.45,40,20.36,38.4,0.05,0.36,0,0,0.55,33.33,0.36,7.64,57.14,3.09,35.29,0.91,40,0.73,0.73,9.82,68.52,0,,0,,0,0,0,0,,,0.55,,,0,0,0,0,0,0
R. McKenzie,Gillingham,Gillingham,"RB, LDMF, RDMF",25,250000,2024-06-30,9,495,1,0.9,0,0.15,14.55,55,England,England,right,184,75,no,6.91,4.36,58.33,6.55,63.89,0.18,0.26,0.18,4.18,5.95,0.91,0,0,0,0,2.36,0.18,1,0.18,0.16,0,0,6,1.09,66.67,16.667,0,1.45,75,0,0,1.45,75,0.36,0.91,60,2.55,42.86,1.64,1.09,0.36,16.36,0.36,0.18,28.73,68.35,15.27,54.76,3.45,89.47,6.91,92.11,21.82,72.5,5.45,50,19.66,32.23,0.03,0.18,0,0,0,0,0,6.91,55.26,2,54.55,0.55,33.33,0.18,1.09,8,70.45,0,,0,,0,0,0,0,,,0.36,,,0,0,0,0,0,0
R. Jackson,Sutton United,Sutton United,RB,33,250000,,6,155,0,0,0,0.05,8.13,42.86,England,England,right,175,65,no,4.65,1.74,100,0.58,0,0,0,0,2.9,5.77,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,2.9,20,0,0,2.9,20,0,2.32,25,2.9,20,0.58,0.58,0.58,19.16,0,1.16,34.26,77.97,13.94,70.83,6.39,90.91,9.87,88.24,27.87,85.42,3.48,66.67,26.72,24.67,0.03,0.58,0,0,0,0,0,4.65,62.5,1.74,66.67,0,0,0,0.58,5.81,90,0,,0,,0,0,0,0,,,1.16,,,0,0,0,0,0,0
D. Worrall,Barrow,Barrow,"RWB, RB, RW",33,200000,,7,571,0,0.18,0,0.63,14.5,47.83,England,England,right,183,67,no,5.67,2.99,57.89,3.47,45.45,0.16,0.2,0.16,3.78,4.71,0.47,0,0,0,0,4.26,0,0,0,0.03,0,0,4,0.63,0,0,0,5.83,37.84,0.47,100,5.2,33.33,0.47,3.31,61.9,3.94,56,1.42,1.26,0.95,24.27,2.36,0.16,36.88,67.09,12.92,54.88,6.78,90.7,11.35,66.67,25.85,78.66,5.52,45.71,19.96,35.96,0.1,0.95,0,0,0,0,0.63,5.2,39.39,5.36,44.12,0.32,0,0.47,2.05,7.88,78,0,,0,,0,0,0,0,,,0.63,,,0.47,0.16,0,2.99,0,0
M. Efete,Grimsby Town,Grimsby Town,"LB, RWB",26,200000,2024-06-30,7,425,0,0.22,1,0.17,16.73,50.63,England,"England, Congo DR",right,180,73,no,6.78,5.51,46.15,5.72,66.67,0.42,0.55,0.42,3.81,4.91,0.85,0,0,0,0,2.33,0,0,0,0.05,0,0,2,0.42,50,0,0.21,2.12,60,1.69,50,0.42,100,0,1.48,57.14,2.96,42.86,0.64,1.27,0.21,18.85,0.64,0.64,29.65,73.57,15.25,63.89,4.66,95.45,7.2,79.41,24.99,79.66,2.96,28.57,17.81,26.78,0.04,0.42,0.21,0.21,0.21,0,0.42,4.24,55,2.33,63.64,0.64,0,0.21,1.48,7.84,70.27,0,,0,,0,0,0,0,,,0.64,,,0,0,0,0,0,0
